year,sex,name,n,prop
1996,F,KARINE,141,0.7
1997,F,KARINE,105,0.57
1998,F,KARINE,80,0.47
1999,F,KARINE,60,0.37
2000,F,KARINE,47,0.3
2001,F,KARINE,28,0.18
2002,F,KARINE,18,0.12
2003,F,KARINE,20,0.13
2004,F,KARINE,14,0.09
2005,F,KARINE,11,0.07
2006,F,KARINE,6,0.04
2007,F,KARINE,7,0.04
2008,F,KARINE,7,0.04
2009,F,KARINE,4,0.02
2010,F,KARINE,2,0.01
2011,F,KARINE,4,0.03
2012,F,KARINE,3,0.02
2013,F,KARINE,3,0.02
2014,F,KARINE,2,0.01
2015,F,KARINE,0,0
2016,F,KARINE,0,0
2017,F,KARINE,2,0.01
2018,F,KARINE,1,0.01
2019,F,KARINE,3,0.02
Total,F,KARINE,12313,1.64
1980,F,KIM,149,0.59
1981,F,KIM,180,0.72
1982,F,KIM,180,0.74
1983,F,KIM,154,0.66
1984,F,KIM,222,0.95
1985,F,KIM,196,0.87
1986,F,KIM,207,0.93
1987,F,KIM,192,0.87
1988,F,KIM,215,0.94
1989,F,KIM,184,0.76
1990,F,KIM,348,1.37
1991,F,KIM,386,1.54
1992,F,KIM,359,1.5
1993,F,KIM,346,1.51
1994,F,KIM,293,1.29
1995,F,KIM,301,1.4
1996,F,KIM,284,1.4
1997,F,KIM,213,1.16
1998,F,KIM,189,1.1
1999,F,KIM,139,0.86
2000,F,KIM,132,0.85
2001,F,KIM,117,0.73
2002,F,KIM,91,0.6
2003,F,KIM,64,0.42
2004,F,KIM,53,0.36
2005,F,KIM,74,0.49
2006,F,KIM,67,0.42
2007,F,KIM,72,0.45
2008,F,KIM,54,0.33
2009,F,KIM,49,0.3
2010,F,KIM,50,0.31
2011,F,KIM,33,0.21
2012,F,KIM,25,0.16
2013,F,KIM,46,0.3
2014,F,KIM,35,0.22
2015,F,KIM,29,0.19
2016,F,KIM,24,0.17
2017,F,KIM,19,0.14
2018,F,KIM,15,0.12
2019,F,KIM,12,0.1
Total,F,KIM,5798,0.77
1980,F,LAURA,48,0.19
1981,F,LAURA,72,0.29
1982,F,LAURA,75,0.31
1983,F,LAURA,68,0.29
1984,F,LAURA,77,0.33
1985,F,LAURA,84,0.37
1986,F,LAURA,97,0.44
1987,F,LAURA,96,0.43
1988,F,LAURA,105,0.46
1989,F,LAURA,110,0.45
1990,F,LAURA,120,0.47
1991,F,LAURA,114,0.46
1992,F,LAURA,120,0.5
1993,F,LAURA,132,0.58
1994,F,LAURA,124,0.54
1995,F,LAURA,120,0.56
1996,F,LAURA,126,0.62
1997,F,LAURA,114,0.62
1998,F,LAURA,124,0.72
1999,F,LAURA,117,0.72
2000,F,LAURA,108,0.69
2001,F,LAURA,123,0.77
2002,F,LAURA,114,0.75
2003,F,LAURA,101,0.67
2004,F,LAURA,100,0.67
2005,F,LAURA,103,0.68
2006,F,LAURA,107,0.68
2007,F,LAURA,114,0.71
2008,F,LAURA,88,0.54
2009,F,LAURA,113,0.69
2010,F,LAURA,87,0.54
2011,F,LAURA,73,0.46
2012,F,LAURA,66,0.42
2013,F,LAURA,84,0.54
2014,F,LAURA,80,0.51
2015,F,LAURA,100,0.67
2016,F,LAURA,82,0.57
2017,F,LAURA,95,0.7
2018,F,LAURA,90,0.7
2019,F,LAURA,113,0.91
Total,F,LAURA,3984,0.53
1980,F,LAURENCE,29,0.12
1981,F,LAURENCE,51,0.2
1982,F,LAURENCE,34,0.14
1983,F,LAURENCE,64,0.27
1984,F,LAURENCE,85,0.37
1985,F,LAURENCE,113,0.5
1986,F,LAURENCE,115,0.52
1987,F,LAURENCE,129,0.58
1988,F,LAURENCE,122,0.53
1989,F,LAURENCE,106,0.44
1990,F,LAURENCE,263,1.03
1991,F,LAURENCE,441,1.76
1992,F,LAURENCE,476,1.98
1993,F,LAURENCE,509,2.22
1994,F,LAURENCE,440,1.93
1995,F,LAURENCE,490,2.28
1996,F,LAURENCE,531,2.62
1997,F,LAURENCE,498,2.71
1998,F,LAURENCE,440,2.56
1999,F,LAURENCE,359,2.21
2000,F,LAURENCE,309,1.98
2001,F,LAURENCE,336,2.1
2002,F,LAURENCE,347,2.29
2003,F,LAURENCE,363,2.4
2004,F,LAURENCE,357,2.4
2005,F,LAURENCE,326,2.16
2006,F,LAURENCE,310,1.96
2007,F,LAURENCE,296,1.85
2008,F,LAURENCE,369,2.27
2009,F,LAURENCE,300,1.84
2010,F,LAURENCE,325,2.03
2011,F,LAURENCE,309,1.95
2012,F,LAURENCE,337,2.13
2013,F,LAURENCE,264,1.7
2014,F,LAURENCE,257,1.64
2015,F,LAURENCE,264,1.77
2016,F,LAURENCE,236,1.64
2017,F,LAURENCE,211,1.56
2018,F,LAURENCE,183,1.42
2019,F,LAURENCE,152,1.23
Total,F,LAURENCE,11146,1.48
1980,F,LAURIE,43,0.17
1981,F,LAURIE,49,0.2
1982,F,LAURIE,58,0.24
1983,F,LAURIE,54,0.23
1984,F,LAURIE,81,0.35
1985,F,LAURIE,89,0.4
1986,F,LAURIE,92,0.41
1987,F,LAURIE,101,0.46
1988,F,LAURIE,99,0.43
1989,F,LAURIE,118,0.49
1990,F,LAURIE,137,0.54
1991,F,LAURIE,172,0.69
1992,F,LAURIE,199,0.83
1993,F,LAURIE,230,1
1994,F,LAURIE,244,1.07
1995,F,LAURIE,269,1.25
1996,F,LAURIE,260,1.28
1997,F,LAURIE,253,1.38
1998,F,LAURIE,364,2.12
1999,F,LAURIE,416,2.56
2000,F,LAURIE,436,2.8
2001,F,LAURIE,433,2.71
2002,F,LAURIE,447,2.95
2003,F,LAURIE,329,2.18
2004,F,LAURIE,257,1.73
2005,F,LAURIE,259,1.72
2006,F,LAURIE,328,2.07
2007,F,LAURIE,217,1.36
2008,F,LAURIE,273,1.68
2009,F,LAURIE,218,1.34
2010,F,LAURIE,174,1.09
2011,F,LAURIE,197,1.24
2012,F,LAURIE,192,1.21
2013,F,LAURIE,198,1.27
2014,F,LAURIE,202,1.29
2015,F,LAURIE,196,1.31
2016,F,LAURIE,145,1.01
2017,F,LAURIE,132,0.97
2018,F,LAURIE,124,0.96
2019,F,LAURIE,96,0.78
Total,F,LAURIE,8181,1.09
1980,F,LEA,11,0.04
1981,F,LEA,12,0.05
1982,F,LEA,12,0.05
1983,F,LEA,14,0.06
1984,F,LEA,22,0.09
1985,F,LEA,16,0.07
1986,F,LEA,25,0.11
1987,F,LEA,27,0.12
1988,F,LEA,35,0.15
1989,F,LEA,49,0.2
1990,F,LEA,67,0.26
1991,F,LEA,67,0.27
1992,F,LEA,93,0.39
1993,F,LEA,70,0.31
1994,F,LEA,96,0.42
1995,F,LEA,77,0.36
1996,F,LEA,129,0.64
1997,F,LEA,108,0.59
1998,F,LEA,130,0.76
1999,F,LEA,143,0.88
2000,F,LEA,157,1.01
2001,F,LEA,231,1.45
2002,F,LEA,295,1.95
2003,F,LEA,371,2.45
2004,F,LEA,621,4.18
2005,F,LEA,577,3.83
2006,F,LEA,574,3.62
2007,F,LEA,472,2.95
2008,F,LEA,467,2.88
2009,F,LEA,466,2.86
2010,F,LEA,469,2.93
2011,F,LEA,460,2.9
2012,F,LEA,485,3.06
2013,F,LEA,638,4.1
2014,F,LEA,580,3.7
2015,F,LEA,543,3.63
2016,F,LEA,517,3.59
2017,F,LEA,559,4.12
2018,F,LEA,481,3.74
2019,F,LEA,465,3.76
Total,F,LEA,10631,1.41
1980,F,MAEVA,0,0
1981,F,MAEVA,0,0
1982,F,MAEVA,0,0
1983,F,MAEVA,0,0
1984,F,MAEVA,1,0
1985,F,MAEVA,2,0.01
1986,F,MAEVA,3,0.01
1987,F,MAEVA,1,0
1988,F,MAEVA,3,0.01
1989,F,MAEVA,2,0.01
1990,F,MAEVA,2,0.01
1991,F,MAEVA,5,0.02
1992,F,MAEVA,6,0.03
1993,F,MAEVA,7,0.03
1994,F,MAEVA,9,0.04
1995,F,MAEVA,6,0.03
1996,F,MAEVA,7,0.03
1997,F,MAEVA,13,0.07
1998,F,MAEVA,13,0.08
1999,F,MAEVA,16,0.1
2000,F,MAEVA,16,0.1
2001,F,MAEVA,26,0.16
2002,F,MAEVA,40,0.26
2003,F,MAEVA,71,0.47
2004,F,MAEVA,82,0.55
2005,F,MAEVA,96,0.64
2006,F,MAEVA,128,0.81
2007,F,MAEVA,159,0.99
2008,F,MAEVA,192,1.18
2009,F,MAEVA,194,1.19
2010,F,MAEVA,214,1.34
2011,F,MAEVA,245,1.55
2012,F,MAEVA,280,1.77
2013,F,MAEVA,265,1.7
2014,F,MAEVA,277,1.77
2015,F,MAEVA,258,1.73
2016,F,MAEVA,269,1.87
2017,F,MAEVA,243,1.79
2018,F,MAEVA,224,1.74
2019,F,MAEVA,192,1.55
Total,F,MAEVA,3567,0.47
1980,F,MAIKA,4,0.02
1981,F,MAIKA,6,0.02
1982,F,MAIKA,5,0.02
1983,F,MAIKA,3,0.01
1984,F,MAIKA,0,0
1985,F,MAIKA,0,0
1986,F,MAIKA,3,0.01
1987,F,MAIKA,6,0.03
1988,F,MAIKA,5,0.02
1989,F,MAIKA,6,0.02
1990,F,MAIKA,4,0.02
1991,F,MAIKA,8,0.03
1992,F,MAIKA,8,0.03
1993,F,MAIKA,7,0.03
1994,F,MAIKA,12,0.05
1995,F,MAIKA,14,0.07
1996,F,MAIKA,7,0.03
1997,F,MAIKA,22,0.12
1998,F,MAIKA,29,0.17
1999,F,MAIKA,46,0.28
2000,F,MAIKA,47,0.3
2001,F,MAIKA,63,0.39
2002,F,MAIKA,86,0.57
2003,F,MAIKA,145,0.96
2004,F,MAIKA,170,1.14
2005,F,MAIKA,210,1.39
2006,F,MAIKA,281,1.77
2007,F,MAIKA,326,2.04
2008,F,MAIKA,330,2.03
2009,F,MAIKA,331,2.03
2010,F,MAIKA,322,2.01
2011,F,MAIKA,229,1.44
2012,F,MAIKA,207,1.31
2013,F,MAIKA,168,1.08
2014,F,MAIKA,136,0.87
2015,F,MAIKA,96,0.64
2016,F,MAIKA,84,0.58
2017,F,MAIKA,82,0.61
2018,F,MAIKA,92,0.71
2019,F,MAIKA,68,0.55
Total,F,MAIKA,3668,0.49
1980,F,MARIANNE,116,0.46
1981,F,MARIANNE,151,0.6
1982,F,MARIANNE,107,0.44
1983,F,MARIANNE,118,0.5
1984,F,MARIANNE,98,0.42
1985,F,MARIANNE,86,0.38
1986,F,MARIANNE,94,0.42
1987,F,MARIANNE,85,0.38
1988,F,MARIANNE,82,0.36
1989,F,MARIANNE,99,0.41
1990,F,MARIANNE,109,0.43
1991,F,MARIANNE,149,0.59
1992,F,MARIANNE,186,0.78
1993,F,MARIANNE,217,0.95
1994,F,MARIANNE,215,0.94
1995,F,MARIANNE,202,0.94
1996,F,MARIANNE,252,1.24
1997,F,MARIANNE,263,1.43
1998,F,MARIANNE,228,1.33
1999,F,MARIANNE,248,1.53
2000,F,MARIANNE,287,1.84
2001,F,MARIANNE,268,1.68
2002,F,MARIANNE,242,1.6
2003,F,MARIANNE,243,1.61
2004,F,MARIANNE,213,1.43
2005,F,MARIANNE,227,1.51
2006,F,MARIANNE,231,1.46
2007,F,MARIANNE,205,1.28
2008,F,MARIANNE,253,1.56
2009,F,MARIANNE,241,1.48
2010,F,MARIANNE,210,1.31
2011,F,MARIANNE,228,1.44
2012,F,MARIANNE,186,1.17
2013,F,MARIANNE,155,1
2014,F,MARIANNE,139,0.89
2015,F,MARIANNE,82,0.55
2016,F,MARIANNE,106,0.74
2017,F,MARIANNE,79,0.58
2018,F,MARIANNE,72,0.56
2019,F,MARIANNE,71,0.57
Total,F,MARIANNE,6843,0.91
1980,F,MARIE CLAUDE,511,2.03
1981,F,MARIE CLAUDE,510,2.04
1982,F,MARIE CLAUDE,433,1.79
1983,F,MARIE CLAUDE,420,1.79
1984,F,MARIE CLAUDE,397,1.71
1985,F,MARIE CLAUDE,307,1.36
1986,F,MARIE CLAUDE,243,1.09
1987,F,MARIE CLAUDE,207,0.93
1988,F,MARIE CLAUDE,189,0.83
1989,F,MARIE CLAUDE,193,0.8
1990,F,MARIE CLAUDE,128,0.5
1991,F,MARIE CLAUDE,125,0.5
1992,F,MARIE CLAUDE,90,0.38
1993,F,MARIE CLAUDE,90,0.39
1994,F,MARIE CLAUDE,63,0.28
1995,F,MARIE CLAUDE,41,0.19
1996,F,MARIE CLAUDE,28,0.14
1997,F,MARIE CLAUDE,29,0.16
1998,F,MARIE CLAUDE,18,0.1
1999,F,MARIE CLAUDE,5,0.03
2000,F,MARIE CLAUDE,10,0.06
2001,F,MARIE CLAUDE,1,0.01
2002,F,MARIE CLAUDE,1,0.01
2003,F,MARIE CLAUDE,2,0.01
2004,F,MARIE CLAUDE,0,0
2005,F,MARIE CLAUDE,0,0
2006,F,MARIE CLAUDE,0,0
2007,F,MARIE CLAUDE,0,0
2008,F,MARIE CLAUDE,0,0
2009,F,MARIE CLAUDE,0,0
2010,F,MARIE CLAUDE,0,0
2011,F,MARIE CLAUDE,0,0
2012,F,MARIE CLAUDE,0,0
2013,F,MARIE CLAUDE,0,0
2014,F,MARIE CLAUDE,0,0
2015,F,MARIE CLAUDE,0,0
2016,F,MARIE CLAUDE,0,0
2017,F,MARIE CLAUDE,0,0
2018,F,MARIE CLAUDE,0,0
2019,F,MARIE CLAUDE,0,0
Total,F,MARIE CLAUDE,4041,0.54
1980,F,MARIE EVE,946,3.76
1981,F,MARIE EVE,973,3.9
1982,F,MARIE EVE,1093,4.51
1983,F,MARIE EVE,967,4.13
1984,F,MARIE EVE,959,4.12
1985,F,MARIE EVE,910,4.04
1986,F,MARIE EVE,785,3.53
1987,F,MARIE EVE,736,3.32
1988,F,MARIE EVE,648,2.83
1989,F,MARIE EVE,652,2.69
1990,F,MARIE EVE,583,2.29
1991,F,MARIE EVE,577,2.3
1992,F,MARIE EVE,468,1.95
1993,F,MARIE EVE,375,1.63
1994,F,MARIE EVE,386,1.69
1995,F,MARIE EVE,324,1.51
1996,F,MARIE EVE,190,0.94
1997,F,MARIE EVE,160,0.87
1998,F,MARIE EVE,98,0.57
1999,F,MARIE EVE,75,0.46
2000,F,MARIE EVE,43,0.28
2001,F,MARIE EVE,30,0.19
2002,F,MARIE EVE,8,0.05
2003,F,MARIE EVE,5,0.03
2004,F,MARIE EVE,6,0.04
2005,F,MARIE EVE,6,0.04
2006,F,MARIE EVE,1,0.01
2007,F,MARIE EVE,0,0
2008,F,MARIE EVE,2,0.01
2009,F,MARIE EVE,0,0
2010,F,MARIE EVE,1,0.01
2011,F,MARIE EVE,0,0
2012,F,MARIE EVE,0,0
2013,F,MARIE EVE,0,0
2014,F,MARIE EVE,0,0
2015,F,MARIE EVE,0,0
2016,F,MARIE EVE,0,0
2017,F,MARIE EVE,0,0
2018,F,MARIE EVE,0,0
2019,F,MARIE EVE,0,0
Total,F,MARIE EVE,12007,1.6
1980,F,MARIE PIER,40,0.16
1981,F,MARIE PIER,57,0.23
1982,F,MARIE PIER,233,0.96
1983,F,MARIE PIER,395,1.69
1984,F,MARIE PIER,446,1.92
1985,F,MARIE PIER,485,2.15
1986,F,MARIE PIER,591,2.65
1987,F,MARIE PIER,547,2.47
1988,F,MARIE PIER,658,2.87
1989,F,MARIE PIER,745,3.07
1990,F,MARIE PIER,630,2.47
1991,F,MARIE PIER,636,2.54
1992,F,MARIE PIER,455,1.9
1993,F,MARIE PIER,402,1.75
1994,F,MARIE PIER,375,1.64
1995,F,MARIE PIER,313,1.46
1996,F,MARIE PIER,206,1.02
1997,F,MARIE PIER,155,0.84
1998,F,MARIE PIER,107,0.62
1999,F,MARIE PIER,78,0.48
2000,F,MARIE PIER,48,0.31
2001,F,MARIE PIER,46,0.29
2002,F,MARIE PIER,11,0.07
2003,F,MARIE PIER,9,0.06
2004,F,MARIE PIER,3,0.02
2005,F,MARIE PIER,3,0.02
2006,F,MARIE PIER,2,0.01
2007,F,MARIE PIER,0,0
2008,F,MARIE PIER,0,0
2009,F,MARIE PIER,0,0
2010,F,MARIE PIER,1,0.01
2011,F,MARIE PIER,0,0
2012,F,MARIE PIER,0,0
2013,F,MARIE PIER,0,0
2014,F,MARIE PIER,0,0
2015,F,MARIE PIER,0,0
2016,F,MARIE PIER,0,0
2017,F,MARIE PIER,0,0
2018,F,MARIE PIER,0,0
2019,F,MARIE PIER,0,0
Total,F,MARIE PIER,7677,1.02
1980,F,MARILOU,54,0.21
1981,F,MARILOU,78,0.31
1982,F,MARILOU,68,0.28
1983,F,MARILOU,61,0.26
1984,F,MARILOU,68,0.29
1985,F,MARILOU,68,0.3
1986,F,MARILOU,49,0.22
1987,F,MARILOU,54,0.24
1988,F,MARILOU,81,0.35
1989,F,MARILOU,75,0.31
1990,F,MARILOU,120,0.47
1991,F,MARILOU,94,0.38
1992,F,MARILOU,76,0.32
1993,F,MARILOU,91,0.4
1994,F,MARILOU,72,0.32
1995,F,MARILOU,123,0.57
1996,F,MARILOU,102,0.5
1997,F,MARILOU,110,0.6
1998,F,MARILOU,115,0.67
1999,F,MARILOU,99,0.61
2000,F,MARILOU,82,0.53
2001,F,MARILOU,99,0.62
2002,F,MARILOU,119,0.79
2003,F,MARILOU,115,0.76
2004,F,MARILOU,154,1.04
2005,F,MARILOU,128,0.85
2006,F,MARILOU,161,1.02
2007,F,MARILOU,151,0.94
2008,F,MARILOU,172,1.06
2009,F,MARILOU,150,0.92
2010,F,MARILOU,143,0.89
2011,F,MARILOU,144,0.91
2012,F,MARILOU,140,0.88
2013,F,MARILOU,105,0.67
2014,F,MARILOU,90,0.57
2015,F,MARILOU,83,0.56
2016,F,MARILOU,69,0.48
2017,F,MARILOU,60,0.44
2018,F,MARILOU,52,0.4
2019,F,MARILOU,41,0.33
Total,F,MARILOU,3916,0.52
1980,F,MATHILDE,10,0.04
1981,F,MATHILDE,6,0.02
1982,F,MATHILDE,7,0.03
1983,F,MATHILDE,12,0.05
1984,F,MATHILDE,11,0.05
1985,F,MATHILDE,11,0.05
1986,F,MATHILDE,6,0.03
1987,F,MATHILDE,22,0.1
1988,F,MATHILDE,20,0.09
1989,F,MATHILDE,14,0.06
1990,F,MATHILDE,25,0.1
1991,F,MATHILDE,33,0.13
1992,F,MATHILDE,39,0.16
1993,F,MATHILDE,51,0.22
1994,F,MATHILDE,66,0.29
1995,F,MATHILDE,80,0.37
1996,F,MATHILDE,98,0.48
1997,F,MATHILDE,101,0.55
1998,F,MATHILDE,86,0.5
1999,F,MATHILDE,110,0.68
2000,F,MATHILDE,114,0.73
2001,F,MATHILDE,159,0.99
2002,F,MATHILDE,156,1.03
2003,F,MATHILDE,179,1.18
2004,F,MATHILDE,179,1.2
2005,F,MATHILDE,171,1.13
2006,F,MATHILDE,162,1.02
2007,F,MATHILDE,159,0.99
2008,F,MATHILDE,187,1.15
2009,F,MATHILDE,156,0.96
2010,F,MATHILDE,136,0.85
2011,F,MATHILDE,125,0.79
2012,F,MATHILDE,115,0.73
2013,F,MATHILDE,109,0.7
2014,F,MATHILDE,101,0.64
2015,F,MATHILDE,115,0.77
2016,F,MATHILDE,106,0.74
2017,F,MATHILDE,118,0.87
2018,F,MATHILDE,99,0.77
2019,F,MATHILDE,108,0.87
Total,F,MATHILDE,3562,0.47
1980,F,MAUDE,136,0.54
1981,F,MAUDE,139,0.56
1982,F,MAUDE,167,0.69
1983,F,MAUDE,220,0.94
1984,F,MAUDE,266,1.14
1985,F,MAUDE,194,0.86
1986,F,MAUDE,220,0.99
1987,F,MAUDE,280,1.26
1988,F,MAUDE,269,1.17
1989,F,MAUDE,279,1.15
1990,F,MAUDE,352,1.38
1991,F,MAUDE,399,1.59
1992,F,MAUDE,519,2.16
1993,F,MAUDE,406,1.77
1994,F,MAUDE,449,1.97
1995,F,MAUDE,605,2.81
1996,F,MAUDE,554,2.73
1997,F,MAUDE,463,2.52
1998,F,MAUDE,537,3.13
1999,F,MAUDE,516,3.18
2000,F,MAUDE,437,2.8
2001,F,MAUDE,352,2.2
2002,F,MAUDE,306,2.02
2003,F,MAUDE,282,1.87
2004,F,MAUDE,220,1.48
2005,F,MAUDE,190,1.26
2006,F,MAUDE,158,1
2007,F,MAUDE,165,1.03
2008,F,MAUDE,182,1.12
2009,F,MAUDE,156,0.96
2010,F,MAUDE,154,0.96
2011,F,MAUDE,108,0.68
2012,F,MAUDE,104,0.66
2013,F,MAUDE,96,0.62
2014,F,MAUDE,81,0.52
2015,F,MAUDE,63,0.42
2016,F,MAUDE,57,0.4
2017,F,MAUDE,42,0.31
2018,F,MAUDE,43,0.33
2019,F,MAUDE,36,0.29
Total,F,MAUDE,10202,1.36
1980,F,MAYA,26,0.1
1981,F,MAYA,24,0.1
1982,F,MAYA,16,0.07
1983,F,MAYA,18,0.08
1984,F,MAYA,23,0.1
1985,F,MAYA,14,0.06
1986,F,MAYA,10,0.04
1987,F,MAYA,17,0.08
1988,F,MAYA,15,0.07
1989,F,MAYA,7,0.03
1990,F,MAYA,10,0.04
1991,F,MAYA,15,0.06
1992,F,MAYA,19,0.08
1993,F,MAYA,18,0.08
1994,F,MAYA,28,0.12
1995,F,MAYA,30,0.14
1996,F,MAYA,34,0.17
1997,F,MAYA,27,0.15
1998,F,MAYA,46,0.27
1999,F,MAYA,72,0.44
2000,F,MAYA,77,0.49
2001,F,MAYA,107,0.67
2002,F,MAYA,115,0.76
2003,F,MAYA,157,1.04
2004,F,MAYA,204,1.37
2005,F,MAYA,210,1.39
2006,F,MAYA,245,1.55
2007,F,MAYA,254,1.59
2008,F,MAYA,209,1.29
2009,F,MAYA,206,1.26
2010,F,MAYA,208,1.3
2011,F,MAYA,163,1.03
2012,F,MAYA,166,1.05
2013,F,MAYA,164,1.05
2014,F,MAYA,156,1
2015,F,MAYA,139,0.93
2016,F,MAYA,133,0.92
2017,F,MAYA,118,0.87
2018,F,MAYA,115,0.89
2019,F,MAYA,114,0.92
Total,F,MAYA,3729,0.5
1980,F,MEGAN,5,0.02
1981,F,MEGAN,4,0.02
1982,F,MEGAN,3,0.01
1983,F,MEGAN,7,0.03
1984,F,MEGAN,6,0.03
1985,F,MEGAN,26,0.12
1986,F,MEGAN,26,0.12
1987,F,MEGAN,24,0.11
1988,F,MEGAN,25,0.11
1989,F,MEGAN,22,0.09
1990,F,MEGAN,32,0.13
1991,F,MEGAN,41,0.16
1992,F,MEGAN,53,0.22
1993,F,MEGAN,46,0.2
1994,F,MEGAN,81,0.36
1995,F,MEGAN,94,0.44
1996,F,MEGAN,122,0.6
1997,F,MEGAN,152,0.83
1998,F,MEGAN,240,1.4
1999,F,MEGAN,300,1.85
2000,F,MEGAN,356,2.28
2001,F,MEGAN,370,2.31
2002,F,MEGAN,344,2.27
2003,F,MEGAN,328,2.17
2004,F,MEGAN,269,1.81
2005,F,MEGAN,277,1.84
2006,F,MEGAN,210,1.33
2007,F,MEGAN,178,1.11
2008,F,MEGAN,173,1.07
2009,F,MEGAN,179,1.1
2010,F,MEGAN,194,1.21
2011,F,MEGAN,190,1.2
2012,F,MEGAN,176,1.11
2013,F,MEGAN,122,0.78
2014,F,MEGAN,123,0.79
2015,F,MEGAN,124,0.83
2016,F,MEGAN,100,0.7
2017,F,MEGAN,86,0.63
2018,F,MEGAN,69,0.54
2019,F,MEGAN,47,0.38
Total,F,MEGAN,5224,0.69
1980,F,MEGANE,0,0
1981,F,MEGANE,0,0
1982,F,MEGANE,0,0
1983,F,MEGANE,0,0
1984,F,MEGANE,1,0
1985,F,MEGANE,0,0
1986,F,MEGANE,0,0
1987,F,MEGANE,3,0.01
1988,F,MEGANE,5,0.02
1989,F,MEGANE,1,0
1990,F,MEGANE,5,0.02
1991,F,MEGANE,9,0.04
1992,F,MEGANE,11,0.05
1993,F,MEGANE,20,0.09
1994,F,MEGANE,19,0.08
1995,F,MEGANE,60,0.28
1996,F,MEGANE,55,0.27
1997,F,MEGANE,90,0.49
1998,F,MEGANE,158,0.92
1999,F,MEGANE,176,1.08
2000,F,MEGANE,218,1.4
2001,F,MEGANE,276,1.73
2002,F,MEGANE,303,2
2003,F,MEGANE,269,1.78
2004,F,MEGANE,305,2.05
2005,F,MEGANE,291,1.93
2006,F,MEGANE,270,1.7
2007,F,MEGANE,293,1.83
2008,F,MEGANE,273,1.68
2009,F,MEGANE,246,1.51
2010,F,MEGANE,254,1.59
2011,F,MEGANE,236,1.49
2012,F,MEGANE,218,1.38
2013,F,MEGANE,202,1.3
2014,F,MEGANE,161,1.03
2015,F,MEGANE,134,0.9
2016,F,MEGANE,110,0.76
2017,F,MEGANE,102,0.75
2018,F,MEGANE,108,0.84
2019,F,MEGANE,82,0.66
Total,F,MEGANE,4964,0.66
1980,F,MELANIE,1788,7.11
1981,F,MELANIE,1595,6.39
1982,F,MELANIE,1415,5.83
1983,F,MELANIE,1139,4.86
1984,F,MELANIE,1015,4.36
1985,F,MELANIE,786,3.49
1986,F,MELANIE,747,3.35
1987,F,MELANIE,564,2.55
1988,F,MELANIE,552,2.41
1989,F,MELANIE,491,2.02
1990,F,MELANIE,489,1.92
1991,F,MELANIE,466,1.86
1992,F,MELANIE,371,1.55
1993,F,MELANIE,319,1.39
1994,F,MELANIE,250,1.1
1995,F,MELANIE,223,1.04
1996,F,MELANIE,180,0.89
1997,F,MELANIE,151,0.82
1998,F,MELANIE,128,0.74
1999,F,MELANIE,78,0.48
2000,F,MELANIE,68,0.44
2001,F,MELANIE,60,0.38
2002,F,MELANIE,42,0.28
2003,F,MELANIE,26,0.17
2004,F,MELANIE,27,0.18
2005,F,MELANIE,17,0.11
2006,F,MELANIE,13,0.08
2007,F,MELANIE,14,0.09
2008,F,MELANIE,16,0.1
2009,F,MELANIE,17,0.1
2010,F,MELANIE,9,0.06
2011,F,MELANIE,9,0.06
2012,F,MELANIE,17,0.11
2013,F,MELANIE,10,0.06
2014,F,MELANIE,5,0.03
2015,F,MELANIE,8,0.05
2016,F,MELANIE,10,0.07
2017,F,MELANIE,3,0.02
2018,F,MELANIE,4,0.03
2019,F,MELANIE,8,0.06
Total,F,MELANIE,13130,1.75
1980,F,MELISSA,847,3.37
1981,F,MELISSA,817,3.27
1982,F,MELISSA,764,3.15
1983,F,MELISSA,808,3.45
1984,F,MELISSA,793,3.41
1985,F,MELISSA,740,3.29
1986,F,MELISSA,732,3.29
1987,F,MELISSA,671,3.03
1988,F,MELISSA,706,3.08
1989,F,MELISSA,866,3.57
1990,F,MELISSA,875,3.44
1991,F,MELISSA,766,3.06
1992,F,MELISSA,652,2.72
1993,F,MELISSA,617,2.69
1994,F,MELISSA,615,2.7
1995,F,MELISSA,539,2.51
1996,F,MELISSA,415,2.05
1997,F,MELISSA,350,1.91
1998,F,MELISSA,249,1.45
1999,F,MELISSA,220,1.36
2000,F,MELISSA,179,1.15
2001,F,MELISSA,166,1.04
2002,F,MELISSA,129,0.85
2003,F,MELISSA,110,0.73
2004,F,MELISSA,80,0.54
2005,F,MELISSA,83,0.55
2006,F,MELISSA,69,0.44
2007,F,MELISSA,57,0.36
2008,F,MELISSA,77,0.47
2009,F,MELISSA,61,0.37
2010,F,MELISSA,46,0.29
2011,F,MELISSA,40,0.25
2012,F,MELISSA,37,0.23
2013,F,MELISSA,35,0.22
2014,F,MELISSA,37,0.24
2015,F,MELISSA,40,0.27
2016,F,MELISSA,27,0.19
2017,F,MELISSA,33,0.24
2018,F,MELISSA,20,0.16
2019,F,MELISSA,18,0.15
Total,F,MELISSA,14386,1.91
1980,F,MELODIE,23,0.09
1981,F,MELODIE,43,0.17
1982,F,MELODIE,44,0.18
1983,F,MELODIE,55,0.23
1984,F,MELODIE,48,0.21
1985,F,MELODIE,47,0.21
1986,F,MELODIE,38,0.17
1987,F,MELODIE,50,0.23
1988,F,MELODIE,40,0.17
1989,F,MELODIE,54,0.22
1990,F,MELODIE,60,0.24
